record_index,timestamp,time_taken,cpu_usage,memory_usage,memory_free
342000,1542844908.0907645,1.640615701675415,45.6,4.146366119384766,7.731906890869141
343000,1542844909.6376457,1.5468811988830566,36.1,4.146186828613281,7.732086181640625
344000,1542844911.137644,1.4999983310699463,32.6,4.14605712890625,7.732215881347656
345000,1542844912.6376398,1.4999957084655762,33.3,4.146045684814453,7.732227325439453
346000,1542844914.122023,1.4843833446502686,36.1,4.146003723144531,7.732269287109375
347000,1542844915.6793957,1.5573725700378418,39.2,4.14385986328125,7.734413146972656
348000,1542844917.2731473,1.5937516689300537,44.6,4.143424987792969,7.7348480224609375
349000,1542844918.8163671,1.543219804763794,35.3,4.143566131591797,7.734706878662109
350000,1542844920.316363,1.4999959468841553,34.9,4.143497467041016,7.734775543212891
351000,1542844922.191367,1.8593778610229492,58.8,4.170307159423828,7.707965850830078
352000,1542844923.894493,1.7031261920928955,50.2,4.143890380859375,7.734382629394531
353000,1542844925.3944876,1.4999945163726807,35.1,4.1435394287109375,7.734733581542969
354000,1542844926.8788657,1.4843780994415283,35.8,4.143375396728516,7.734897613525391
355000,1542844928.394495,1.5156292915344238,34.9,4.143215179443359,7.735057830810547
356000,1542844929.8944886,1.4999935626983643,34.5,4.143085479736328,7.735187530517578
357000,1542844931.378873,1.484384536743164,33.9,4.143032073974609,7.735240936279297
358000,1542844932.8788705,1.4999973773956299,34.6,4.143028259277344,7.7352447509765625
359000,1542844934.3788702,1.499999761581421,33.8,4.142780303955078,7.735492706298828
360000,1542844935.8788705,1.500000238418579,35.1,4.142711639404297,7.735561370849609
361000,1542844937.6288693,1.7499988079071045,50.6,4.153499603271484,7.724773406982422
362000,1542844939.4882421,1.859372854232788,58.2,4.143302917480469,7.7349700927734375
363000,1542844941.0038702,1.5156280994415283,36.6,4.143161773681641,7.735111236572266
364000,1542844942.5038667,1.4999964237213135,36.2,4.142890930175781,7.735382080078125
365000,1542844943.9882402,1.4843735694885254,35.8,4.142871856689453,7.735401153564453
366000,1542844945.503871,1.5156307220458984,35.3,4.142791748046875,7.735481262207031
367000,1542844947.0038724,1.5000014305114746,35.8,4.142719268798828,7.735553741455078
368000,1542844948.5044458,1.5005733966827393,33.1,4.142688751220703,7.735584259033203
369000,1542844950.0044463,1.5000004768371582,33.3,4.142711639404297,7.735561370849609
370000,1542844951.5044389,1.4999926090240479,33.9,4.142608642578125,7.735664367675781
371000,1542844953.1450696,1.6406307220458984,45.5,4.147304534912109,7.730968475341797
372000,1542844955.066943,1.9218733310699463,61.0,4.14788818359375,7.730403900146484
373000,1542844956.5669465,1.5000035762786865,34.1,4.141971588134766,7.736301422119141
374000,1542844958.0513158,1.4843692779541016,32.1,4.141933441162109,7.736339569091797
375000,1542844959.5513127,1.4999969005584717,34.1,4.141986846923828,7.736286163330078
376000,1542844961.0669434,1.5156307220458984,32.5,4.141811370849609,7.736461639404297
377000,1542844962.5669482,1.500004768371582,33.9,4.141819000244141,7.736454010009766
378000,1542844964.0669456,1.4999973773956299,36.1,4.141796112060547,7.736476898193359
379000,1542844965.5669377,1.4999921321868896,34.5,4.141643524169922,7.736629486083984
380000,1542844967.0669436,1.5000059604644775,34.6,4.141578674316406,7.7366943359375
381000,1542844968.5513206,1.4843769073486328,34.7,4.141597747802734,7.736675262451172
382000,1542844970.5044427,1.9531221389770508,65.3,4.172847747802734,7.705425262451172
383000,1542844972.191942,1.6874992847442627,46.9,4.142070770263672,7.736202239990234
384000,1542844973.7075682,1.5156261920928955,35.5,4.142059326171875,7.736213684082031
385000,1542844975.2075686,1.5000004768371582,33.9,4.141727447509766,7.736545562744141
386000,1542844976.707573,1.5000042915344238,34.3,4.141761779785156,7.73651123046875
387000,1542844978.2240963,1.5165233612060547,36.1,4.141742706298828,7.736530303955078
388000,1542844979.7278585,1.5037622451782227,34.5,4.140918731689453,7.737354278564453
389000,1542844981.2434828,1.5156242847442627,34.3,4.140625,7.737648010253906
390000,1542844982.7278614,1.4843785762786865,33.7,4.14056396484375,7.737709045410156
391000,1542844984.2278633,1.5000019073486328,35.6,4.140552520751953,7.737720489501953
392000,1542844986.0559866,1.8281233310699463,57.3,4.162479400634766,7.715793609619141
393000,1542844987.7903633,1.7343766689300537,52.5,4.141746520996094,7.7365264892578125
394000,1542844989.3059888,1.5156254768371582,34.7,4.141365051269531,7.736907958984375
395000,1542844990.7903624,1.4843735694885254,33.7,4.1402740478515625,7.737998962402344
396000,1542844992.315709,1.5253467559814453,34.9,4.140232086181641,7.738040924072266
397000,1542844993.8157094,1.500000238418579,34.9,4.140110015869141,7.738162994384766
398000,1542844995.3313413,1.515631914138794,35.1,4.140125274658203,7.738147735595703
399000,1542844996.8157136,1.4843723773956299,34.7,4.140178680419922,7.738094329833984
400000,1542844998.3157165,1.5000028610229492,33.9,4.140216827392578,7.738056182861328
401000,1542844999.8625898,1.5468733310699463,39.3,4.14044189453125,7.737831115722656
402000,1542845001.5813472,1.7187573909759521,51.9,4.156341552734375,7.721931457519531
403000,1542845003.4563346,1.8749873638153076,58.2,4.142467498779297,7.735805511474609
404000,1542845004.956341,1.5000064373016357,35.4,4.1423187255859375,7.735954284667969
405000,1542845006.4563408,1.499999761581421,36.1,4.142181396484375,7.736091613769531
406000,1542845007.9563427,1.5000019073486328,35.2,4.142143249511719,7.7361297607421875
407000,1542845009.4602509,1.5039081573486328,35.2,4.141925811767578,7.736347198486328
408000,1542845010.960258,1.500007152557373,36.2,4.141376495361328,7.736896514892578
409000,1542845012.475886,1.5156280994415283,35.8,4.141208648681641,7.737064361572266
410000,1542845013.9915025,1.5156164169311523,33.8,4.141147613525391,7.737125396728516
411000,1542845015.4915078,1.5000052452087402,33.5,4.1409149169921875,7.737358093261719
412000,1542845017.1008782,1.609370470046997,41.4,4.1444549560546875,7.733818054199219
413000,1542845019.0227547,1.9218764305114746,62.0,4.179840087890625,7.698432922363281
414000,1542845020.5696325,1.5468778610229492,40.3,4.141807556152344,7.7364654541015625
415000,1542845022.0540066,1.4843740463256836,37.3,4.141582489013672,7.736690521240234
416000,1542845023.5540075,1.5000009536743164,35.9,4.141490936279297,7.736782073974609
417000,1542845025.0696325,1.515625,33.0,4.140468597412109,7.737804412841797
418000,1542845026.5696251,1.4999926090240479,33.6,4.139762878417969,7.7385101318359375
419000,1542845028.0696282,1.5000030994415283,37.4,4.13970947265625,7.738563537597656
420000,1542845029.6165066,1.5468783378601074,41.3,4.1400299072265625,7.738243103027344
421000,1542845031.132125,1.5156183242797852,35.3,4.1399078369140625,7.738365173339844
422000,1542845032.616503,1.4843780994415283,33.7,4.139717102050781,7.738555908203125
423000,1542845034.5383794,1.9218764305114746,61.4,4.172084808349609,7.706188201904297
424000,1542845036.194626,1.6562466621398926,45.8,4.140281677246094,7.7379913330078125
425000,1542845037.694628,1.5000019073486328,35.2,4.140163421630859,7.738109588623047
426000,1542845039.2110713,1.5164432525634766,36.3,4.140010833740234,7.738262176513672
427000,1542845040.7892036,1.5781323909759521,39.3,4.137561798095703,7.740711212158203
428000,1542845042.3204482,1.5312445163726807,34.9,4.137992858886719,7.7402801513671875
429000,1542845043.8048246,1.4843764305114746,37.0,4.137996673583984,7.740276336669922
430000,1542845045.3204496,1.515625,32.2,4.138034820556641,7.740238189697266
431000,1542845046.8048239,1.4843742847442627,35.2,4.137977600097656,7.74029541015625
432000,1542845048.3204432,1.5156192779541016,35.0,4.138004302978516,7.740268707275391
433000,1542845050.1485727,1.828129529953003,55.7,4.165374755859375,7.712898254394531
434000,1542845051.8985674,1.7499947547912598,50.3,4.141792297363281,7.736480712890625
435000,1542845053.3985722,1.500004768371582,34.3,4.141567230224609,7.736705780029297
436000,1542845054.929822,1.531249761581421,34.9,4.138278961181641,7.739994049072266
437000,1542845056.4298232,1.5000011920928955,32.9,4.138172149658203,7.740100860595703
438000,1542845057.9141932,1.4843699932098389,35.8,4.1370849609375,7.741188049316406
439000,1542845059.4298196,1.5156264305114746,36.3,4.137004852294922,7.741268157958984
440000,1542845060.9766908,1.5468711853027344,34.6,4.136138916015625,7.742134094238281
441000,1542845062.4923327,1.5156419277191162,35.5,4.136013031005859,7.742259979248047
442000,1542845064.0079477,1.5156149864196777,34.4,4.135990142822266,7.742282867431641
443000,1542845065.7423215,1.7343738079071045,51.9,4.148082733154297,7.730190277099609
444000,1542845067.5704546,1.8281331062316895,56.4,4.136539459228516,7.741733551025391
445000,1542845069.118159,1.5477044582366943,36.9,4.136325836181641,7.741947174072266
446000,1542845070.9462802,1.8281211853027344,63.5,4.1382293701171875,7.740043640136719
447000,1542845072.633798,1.6875176429748535,48.6,4.140331268310547,7.737941741943359
448000,1542845074.1650357,1.5312378406524658,35.5,4.1410369873046875,7.737236022949219
449000,1542845075.6806672,1.5000109672546387,33.6,4.141273498535156,7.73699951171875
450000,1542845077.196285,1.515617847442627,33.5,4.141651153564453,7.736621856689453
451000,1542845078.6962786,1.4999935626983643,33.9,4.141689300537109,7.736583709716797
452000,1542845080.1962893,1.5000107288360596,35.3,4.14190673828125,7.736366271972656
453000,1542845082.0087833,1.8124940395355225,54.1,4.1684722900390625,7.709800720214844
454000,1542845083.7744083,1.765625,51.0,4.1548919677734375,7.723381042480469
455000,1542845085.27441,1.5000016689300537,33.3,4.15167236328125,7.726600646972656
456000,1542845086.7744057,1.4999957084655762,32.6,4.151576995849609,7.726696014404297
457000,1542845088.2587883,1.4843826293945312,34.5,4.151500701904297,7.726772308349609
458000,1542845089.8681586,1.609370231628418,46.1,4.151515960693359,7.726757049560547
459000,1542845091.618156,1.7499973773956299,55.3,4.146846771240234,7.731426239013672
